year,constructorRef,driverId,surname,points
2010,red_bull,17,Webber,8.0
2010,renault,9,Kubica,6.0
2010,mercedes,3,Rosberg,4.0
2010,mercedes,30,Schumacher,2.0
2010,renault,808,Petrov,1.0
2010,sauber,155,Kobayashi,0.0
2010,williams,22,Barrichello,0.0
2010,williams,807,Hülkenberg,0.0
2010,sauber,37,de la Rosa,0.0
2010,toro_rosso,153,Alguersuari,0.0
2010,force_india,24,Liuzzi,0.0
2010,force_india,16,Sutil,0.0
2010,virgin,10,Glock,0.0
2010,hrt,811,Senna,0.0
2010,lotus_racing,5,Kovalainen,0.0
2010,virgin,810,di Grassi,0.0
2010,hrt,29,Yamamoto,0.0
2010,lotus_racing,15,Trulli,0.0
2010,toro_rosso,67,Buemi,0.0
2010,red_bull,17,Webber,25.0
2010,ferrari,4,Alonso,18.0
2010,red_bull,20,Vettel,15.0
2010,ferrari,13,Massa,12.0
2010,renault,808,Petrov,10.0
2010,williams,807,Hülkenberg,8.0
2010,sauber,37,de la Rosa,6.0
2010,mclaren,18,Button,4.0
2010,sauber,155,Kobayashi,2.0
2010,williams,22,Barrichello,1.0
2010,mercedes,30,Schumacher,0.0
2010,toro_rosso,67,Buemi,0.0
2010,force_india,24,Liuzzi,0.0
2010,lotus_racing,5,Kovalainen,0.0
2010,lotus_racing,15,Trulli,0.0
2010,virgin,10,Glock,0.0
2010,hrt,811,Senna,0.0
2010,virgin,810,di Grassi,0.0
2010,hrt,29,Yamamoto,0.0
2010,mclaren,1,Hamilton,0.0
2010,renault,9,Kubica,0.0
2010,mercedes,3,Rosberg,0.0
2010,force_india,16,Sutil,0.0
2010,toro_rosso,153,Alguersuari,0.0
2010,mclaren,1,Hamilton,25.0
2010,red_bull,17,Webber,18.0
2010,renault,9,Kubica,15.0
2010,ferrari,13,Massa,12.0
2010,force_india,16,Sutil,10.0
2010,mercedes,3,Rosberg,8.0
2010,mercedes,30,Schumacher,6.0
2010,sauber,155,Kobayashi,4.0
2010,renault,808,Petrov,2.0
2010,force_india,24,Liuzzi,1.0
2010,sauber,37,de la Rosa,0.0
2010,toro_rosso,67,Buemi,0.0
2010,toro_rosso,153,Alguersuari,0.0
2010,williams,807,Hülkenberg,0.0
2010,red_bull,20,Vettel,0.0
2010,lotus_racing,5,Kovalainen,0.0
2010,virgin,810,di Grassi,0.0
2010,virgin,10,Glock,0.0
2010,lotus_racing,15,Trulli,0.0
2010,hrt,29,Yamamoto,0.0
2010,ferrari,4,Alonso,0.0
2010,mclaren,18,Button,0.0
2010,hrt,811,Senna,0.0
2010,williams,22,Barrichello,0.0
2010,ferrari,4,Alonso,25.0
2010,mclaren,18,Button,18.0
2010,ferrari,13,Massa,15.0
2010,red_bull,20,Vettel,12.0
2010,mercedes,3,Rosberg,10.0
2010,red_bull,17,Webber,8.0
2010,williams,807,Hülkenberg,6.0
2010,renault,9,Kubica,4.0
2010,mercedes,30,Schumacher,2.0
2010,williams,22,Barrichello,1.0
2010,toro_rosso,67,Buemi,0.0
2010,force_india,24,Liuzzi,0.0
2010,renault,808,Petrov,0.0
2010,sauber,37,de la Rosa,0.0
2010,toro_rosso,153,Alguersuari,0.0
2010,force_india,16,Sutil,0.0
2010,virgin,10,Glock,0.0
2010,lotus_racing,5,Kovalainen,0.0
2010,hrt,29,Yamamoto,0.0
2010,virgin,810,di Grassi,0.0
2010,lotus_racing,15,Trulli,0.0
2010,hrt,811,Senna,0.0
2010,mclaren,1,Hamilton,0.0
2010,sauber,155,Kobayashi,0.0
2010,ferrari,4,Alonso,25.0
2010,red_bull,20,Vettel,18.0
2010,red_bull,17,Webber,15.0
2010,mclaren,18,Button,12.0
2010,mercedes,3,Rosberg,10.0
2010,williams,22,Barrichello,8.0
2010,renault,9,Kubica,6.0
2010,ferrari,13,Massa,4.0
2010,force_india,16,Sutil,2.0
2010,williams,807,Hülkenberg,1.0
2010,renault,808,Petrov,0.0
2010,toro_rosso,153,Alguersuari,0.0
2010,mercedes,30,Schumacher,0.0
2010,toro_rosso,67,Buemi,0.0
2010,virgin,810,di Grassi,0.0
2010,lotus_racing,5,Kovalainen,0.0
2010,virgin,10,Glock,0.0
2010,sauber,2,Heidfeld,0.0
2010,mclaren,1,Hamilton,0.0
2010,hrt,32,Klien,0.0
2010,sauber,155,Kobayashi,0.0
2010,hrt,811,Senna,0.0
2010,lotus_racing,15,Trulli,0.0
2010,force_india,24,Liuzzi,0.0
2010,red_bull,20,Vettel,25.0
2010,red_bull,17,Webber,18.0
2010,ferrari,4,Alonso,15.0
2010,mclaren,18,Button,12.0
2010,mclaren,1,Hamilton,10.0
2010,mercedes,30,Schumacher,8.0
2010,sauber,155,Kobayashi,6.0
2010,sauber,2,Heidfeld,4.0
2010,williams,22,Barrichello,2.0
2010,toro_rosso,67,Buemi,1.0
2010,toro_rosso,153,Alguersuari,0.0
2010,lotus_racing,5,Kovalainen,0.0
2010,lotus_racing,15,Trulli,0.0
2010,virgin,10,Glock,0.0
2010,hrt,811,Senna,0.0
2010,hrt,29,Yamamoto,0.0
2010,mercedes,3,Rosberg,0.0
2010,force_india,16,Sutil,0.0
2010,renault,9,Kubica,0.0
2010,williams,807,Hülkenberg,0.0
2010,ferrari,13,Massa,0.0
2010,renault,808,Petrov,0.0
2010,force_india,24,Liuzzi,0.0
2010,virgin,810,di Grassi,0.0
2010,ferrari,4,Alonso,25.0
2010,mclaren,1,Hamilton,18.0
2010,ferrari,13,Massa,15.0
2010,mercedes,30,Schumacher,12.0
2010,renault,9,Kubica,10.0
2010,force_india,24,Liuzzi,8.0
2010,williams,22,Barrichello,6.0
2010,sauber,155,Kobayashi,4.0
2010,sauber,2,Heidfeld,2.0
2010,williams,807,Hülkenberg,1.0
2010,toro_rosso,153,Alguersuari,0.0
2010,mclaren,18,Button,0.0
2010,lotus_racing,5,Kovalainen,0.0
2010,hrt,811,Senna,0.0
2010,hrt,29,Yamamoto,0.0
2010,force_india,16,Sutil,0.0
2010,red_bull,20,Vettel,0.0
2010,renault,808,Petrov,0.0
2010,virgin,10,Glock,0.0
2010,toro_rosso,67,Buemi,0.0
2010,virgin,810,di Grassi,0.0
2010,lotus_racing,15,Trulli,0.0
2010,red_bull,17,Webber,0.0
2010,mercedes,3,Rosberg,0.0
2010,red_bull,20,Vettel,25.0
2010,red_bull,17,Webber,18.0
2010,ferrari,4,Alonso,15.0
2010,mclaren,1,Hamilton,12.0
2010,mclaren,18,Button,10.0
2010,mercedes,3,Rosberg,8.0
2010,mercedes,30,Schumacher,6.0
2010,williams,807,Hülkenberg,4.0
2010,renault,9,Kubica,2.0
2010,sauber,155,Kobayashi,1.0
2010,toro_rosso,153,Alguersuari,0.0
2010,force_india,16,Sutil,0.0
2010,toro_rosso,67,Buemi,0.0
2010,williams,22,Barrichello,0.0
2010,ferrari,13,Massa,0.0
2010,renault,808,Petrov,0.0
2010,sauber,2,Heidfeld,0.0
2010,lotus_racing,5,Kovalainen,0.0
2010,lotus_racing,15,Trulli,0.0
2010,virgin,10,Glock,0.0
2010,hrt,811,Senna,0.0
2010,hrt,32,Klien,0.0
2010,virgin,810,di Grassi,0.0
2010,force_india,24,Liuzzi,0.0
2010,red_bull,20,Vettel,25.0
2010,mclaren,1,Hamilton,18.0
2010,mclaren,18,Button,15.0
2010,mercedes,3,Rosberg,12.0
2010,renault,9,Kubica,10.0
2010,renault,808,Petrov,8.0
2010,ferrari,4,Alonso,6.0
2010,red_bull,17,Webber,4.0
2010,toro_rosso,153,Alguersuari,2.0
2010,ferrari,13,Massa,1.0
2010,sauber,2,Heidfeld,0.0
2010,williams,22,Barrichello,0.0
2010,force_india,16,Sutil,0.0
2010,sauber,155,Kobayashi,0.0
2010,toro_rosso,67,Buemi,0.0
2010,williams,807,Hülkenberg,0.0
2010,lotus_racing,5,Kovalainen,0.0
2010,virgin,810,di Grassi,0.0
2010,hrt,811,Senna,0.0
2010,hrt,32,Klien,0.0
2010,lotus_racing,15,Trulli,0.0
2010,virgin,10,Glock,0.0
2010,mercedes,30,Schumacher,0.0
2010,force_india,24,Liuzzi,0.0
2011,red_bull,20,Vettel,25.0
2011,mclaren,1,Hamilton,18.0
2011,renault,808,Petrov,15.0
2011,ferrari,4,Alonso,12.0
2011,red_bull,17,Webber,10.0
2011,mclaren,18,Button,8.0
2011,ferrari,13,Massa,6.0
2011,toro_rosso,67,Buemi,4.0
2011,force_india,16,Sutil,2.0
2011,force_india,814,di Resta,1.0
2011,toro_rosso,153,Alguersuari,0.0
2011,renault,2,Heidfeld,0.0
2011,lotus_racing,15,Trulli,0.0
2011,virgin,816,d'Ambrosio,0.0
2011,virgin,10,Glock,0.0
2011,williams,22,Barrichello,0.0
2011,mercedes,3,Rosberg,0.0
2011,lotus_racing,5,Kovalainen,0.0
2011,mercedes,30,Schumacher,0.0
2011,williams,813,Maldonado,0.0
2011,sauber,155,Kobayashi,0.0
2011,sauber,815,Pérez,0.0
2011,red_bull,20,Vettel,25.0
2011,mclaren,18,Button,18.0
2011,renault,2,Heidfeld,15.0
2011,red_bull,17,Webber,12.0
2011,ferrari,13,Massa,10.0
2011,ferrari,4,Alonso,8.0
2011,sauber,155,Kobayashi,6.0
2011,mclaren,1,Hamilton,4.0
2011,mercedes,30,Schumacher,2.0
2011,force_india,814,di Resta,1.0
2011,force_india,16,Sutil,0.0
2011,mercedes,3,Rosberg,0.0
2011,toro_rosso,67,Buemi,0.0
2011,toro_rosso,153,Alguersuari,0.0
2011,lotus_racing,5,Kovalainen,0.0
2011,virgin,10,Glock,0.0
2011,renault,808,Petrov,0.0
2011,hrt,24,Liuzzi,0.0
2011,virgin,816,d'Ambrosio,0.0
2011,lotus_racing,15,Trulli,0.0
2011,sauber,815,Pérez,0.0
2011,williams,22,Barrichello,0.0
2011,hrt,39,Karthikeyan,0.0
2011,williams,813,Maldonado,0.0
2011,mclaren,1,Hamilton,25.0
2011,red_bull,20,Vettel,18.0
2011,red_bull,17,Webber,15.0
2011,mclaren,18,Button,12.0
2011,mercedes,3,Rosberg,10.0
2011,ferrari,13,Massa,8.0
2011,ferrari,4,Alonso,6.0
2011,mercedes,30,Schumacher,4.0
2011,renault,808,Petrov,2.0
2011,sauber,155,Kobayashi,1.0
2011,force_india,814,di Resta,0.0
2011,renault,2,Heidfeld,0.0
2011,williams,22,Barrichello,0.0
2011,toro_rosso,67,Buemi,0.0
2011,force_india,16,Sutil,0.0
2011,lotus_racing,5,Kovalainen,0.0
2011,sauber,815,Pérez,0.0
2011,williams,813,Maldonado,0.0
2011,lotus_racing,15,Trulli,0.0
2011,virgin,816,d'Ambrosio,0.0
2011,virgin,10,Glock,0.0
2011,hrt,24,Liuzzi,0.0
2011,hrt,39,Karthikeyan,0.0
2011,toro_rosso,153,Alguersuari,0.0
2011,red_bull,20,Vettel,25.0
2011,red_bull,17,Webber,18.0
2011,ferrari,4,Alonso,15.0
2011,mclaren,1,Hamilton,12.0
2011,mercedes,3,Rosberg,10.0
2011,mclaren,18,Button,8.0
2011,renault,2,Heidfeld,6.0
2011,renault,808,Petrov,4.0
2011,toro_rosso,67,Buemi,2.0
2011,sauber,155,Kobayashi,1.0
2011,ferrari,13,Massa,0.0
2011,mercedes,30,Schumacher,0.0
2011,force_india,16,Sutil,0.0
2011,sauber,815,Pérez,0.0
2011,williams,22,Barrichello,0.0
2011,toro_rosso,153,Alguersuari,0.0
2011,williams,813,Maldonado,0.0
2011,lotus_racing,15,Trulli,0.0
2011,lotus_racing,5,Kovalainen,0.0
2011,virgin,816,d'Ambrosio,0.0
2011,hrt,39,Karthikeyan,0.0
2011,hrt,24,Liuzzi,0.0
2011,force_india,814,di Resta,0.0
2011,virgin,10,Glock,0.0
2011,red_bull,20,Vettel,25.0
2011,mclaren,1,Hamilton,18.0
2011,mclaren,18,Button,15.0
2011,red_bull,17,Webber,12.0
2011,ferrari,4,Alonso,10.0
2011,mercedes,30,Schumacher,8.0
2011,mercedes,3,Rosberg,6.0
2011,renault,2,Heidfeld,4.0
2011,sauber,815,Pérez,2.0
2011,sauber,155,Kobayashi,1.0
2011,renault,808,Petrov,0.0
2011,force_india,814,di Resta,0.0
2011,force_india,16,Sutil,0.0
2011,toro_rosso,67,Buemi,0.0
2011,williams,813,Maldonado,0.0
2011,toro_rosso,153,Alguersuari,0.0
2011,williams,22,Barrichello,0.0
2011,lotus_racing,15,Trulli,0.0
2011,virgin,10,Glock,0.0
2011,virgin,816,d'Ambrosio,0.0
2011,hrt,39,Karthikeyan,0.0
2011,ferrari,13,Massa,0.0
2011,lotus_racing,5,Kovalainen,0.0
2011,hrt,24,Liuzzi,0.0
2011,red_bull,20,Vettel,25.0
2011,ferrari,4,Alonso,18.0
2011,mclaren,18,Button,15.0
2011,red_bull,17,Webber,12.0
2011,sauber,155,Kobayashi,10.0
2011,mclaren,1,Hamilton,8.0
2011,force_india,16,Sutil,6.0
2011,renault,2,Heidfeld,4.0
2011,williams,22,Barrichello,2.0
2011,toro_rosso,67,Buemi,1.0
2011,mercedes,3,Rosberg,0.0
2011,force_india,814,di Resta,0.0
2011,lotus_racing,15,Trulli,0.0
2011,lotus_racing,5,Kovalainen,0.0
2011,virgin,816,d'Ambrosio,0.0
2011,hrt,24,Liuzzi,0.0
2011,hrt,39,Karthikeyan,0.0
2011,williams,813,Maldonado,0.0
2011,renault,808,Petrov,0.0
2011,toro_rosso,153,Alguersuari,0.0
2011,ferrari,13,Massa,0.0
2011,mercedes,30,Schumacher,0.0
2011,virgin,10,Glock,0.0
2011,mclaren,18,Button,25.0
2011,red_bull,20,Vettel,18.0
2011,red_bull,17,Webber,15.0
2011,mercedes,30,Schumacher,12.0
2011,renault,808,Petrov,10.0
2011,ferrari,13,Massa,8.0
2011,sauber,155,Kobayashi,6.0
2011,toro_rosso,153,Alguersuari,4.0
2011,williams,22,Barrichello,2.0
2011,toro_rosso,67,Buemi,1.0
2011,mercedes,3,Rosberg,0.0
2011,sauber,37,de la Rosa,0.0
2011,hrt,24,Liuzzi,0.0
2011,hrt,39,Karthikeyan,0.0
2011,virgin,816,d'Ambrosio,0.0
2011,virgin,10,Glock,0.0
2011,lotus_racing,15,Trulli,0.0
2011,force_india,814,di Resta,0.0
2011,williams,813,Maldonado,0.0
2011,renault,2,Heidfeld,0.0
2011,force_india,16,Sutil,0.0
2011,ferrari,4,Alonso,0.0
2011,lotus_racing,5,Kovalainen,0.0
2011,mclaren,1,Hamilton,0.0
2011,red_bull,20,Vettel,25.0
2011,ferrari,4,Alonso,18.0
2011,red_bull,17,Webber,15.0
2011,mclaren,1,Hamilton,12.0
2011,ferrari,13,Massa,10.0
2011,mclaren,18,Button,8.0
2011,mercedes,3,Rosberg,6.0
2011,toro_rosso,153,Alguersuari,4.0
2011,force_india,16,Sutil,2.0
2011,renault,2,Heidfeld,1.0
2011,sauber,815,Pérez,0.0
2011,williams,22,Barrichello,0.0
2011,toro_rosso,67,Buemi,0.0
2011,force_india,814,di Resta,0.0
2011,renault,808,Petrov,0.0
2011,sauber,155,Kobayashi,0.0
2011,mercedes,30,Schumacher,0.0
2011,williams,813,Maldonado,0.0
2011,lotus_racing,5,Kovalainen,0.0
2011,lotus_racing,15,Trulli,0.0
2011,virgin,10,Glock,0.0
2011,virgin,816,d'Ambrosio,0.0
2011,hrt,24,Liuzzi,0.0
2011,hrt,39,Karthikeyan,0.0
2011,ferrari,4,Alonso,25.0
2011,red_bull,20,Vettel,18.0
2011,red_bull,17,Webber,15.0
2011,mclaren,1,Hamilton,12.0
2011,ferrari,13,Massa,10.0
2011,mercedes,3,Rosberg,8.0
2011,sauber,815,Pérez,6.0
2011,renault,2,Heidfeld,4.0
2011,mercedes,30,Schumacher,2.0
2011,toro_rosso,153,Alguersuari,1.0
2011,force_india,16,Sutil,0.0
2011,renault,808,Petrov,0.0
2011,williams,22,Barrichello,0.0
2011,williams,813,Maldonado,0.0
2011,force_india,814,di Resta,0.0
2011,virgin,10,Glock,0.0
2011,virgin,816,d'Ambrosio,0.0
2011,hrt,24,Liuzzi,0.0
2011,hrt,817,Ricciardo,0.0
2011,mclaren,18,Button,0.0
2011,toro_rosso,67,Buemi,0.0
2011,sauber,155,Kobayashi,0.0
2011,lotus_racing,15,Trulli,0.0
2011,lotus_racing,5,Kovalainen,0.0
2011,mclaren,1,Hamilton,25.0
2011,ferrari,4,Alonso,18.0
2011,red_bull,17,Webber,15.0
2011,red_bull,20,Vettel,12.0
2011,ferrari,13,Massa,10.0
2011,force_india,16,Sutil,8.0
2011,mercedes,3,Rosberg,6.0
2011,mercedes,30,Schumacher,4.0
2011,sauber,155,Kobayashi,2.0
2011,renault,808,Petrov,1.0
2011,sauber,815,Pérez,0.0
2011,toro_rosso,153,Alguersuari,0.0
2011,force_india,814,di Resta,0.0
2011,williams,813,Maldonado,0.0
2011,toro_rosso,67,Buemi,0.0
2011,lotus_racing,5,Kovalainen,0.0
2011,virgin,10,Glock,0.0
2011,virgin,816,d'Ambrosio,0.0
2011,hrt,817,Ricciardo,0.0
2011,lotus_racing,812,Chandhok,0.0
2011,hrt,24,Liuzzi,0.0
2011,mclaren,18,Button,0.0
2011,williams,22,Barrichello,0.0
2011,renault,2,Heidfeld,0.0
2011,mclaren,18,Button,25.0
2011,red_bull,20,Vettel,18.0
2011,ferrari,4,Alonso,15.0
2011,mclaren,1,Hamilton,12.0
2011,red_bull,17,Webber,10.0
2011,ferrari,13,Massa,8.0
2011,force_india,814,di Resta,6.0
2011,toro_rosso,67,Buemi,4.0
2011,mercedes,3,Rosberg,2.0
2011,toro_rosso,153,Alguersuari,1.0
2011,sauber,155,Kobayashi,0.0
2011,renault,808,Petrov,0.0
2011,williams,22,Barrichello,0.0
2011,force_india,16,Sutil,0.0
2011,sauber,815,Pérez,0.0
2011,williams,813,Maldonado,0.0
2011,virgin,10,Glock,0.0
2011,hrt,817,Ricciardo,0.0
2011,virgin,816,d'Ambrosio,0.0
2011,hrt,24,Liuzzi,0.0
2011,lotus_racing,5,Kovalainen,0.0
2011,mercedes,30,Schumacher,0.0
2011,renault,2,Heidfeld,0.0
2011,lotus_racing,15,Trulli,0.0
2011,red_bull,20,Vettel,25.0
2011,red_bull,17,Webber,18.0
2011,mclaren,18,Button,15.0
2011,ferrari,4,Alonso,12.0
2011,mercedes,30,Schumacher,10.0
2011,mercedes,3,Rosberg,8.0
2011,force_india,16,Sutil,6.0
2011,ferrari,13,Massa,4.0
2011,renault,808,Petrov,2.0
2011,williams,813,Maldonado,1.0
2011,force_india,814,di Resta,0.0
2011,sauber,155,Kobayashi,0.0
2011,renault,811,Senna,0.0
2011,lotus_racing,15,Trulli,0.0
2011,lotus_racing,5,Kovalainen,0.0
2011,williams,22,Barrichello,0.0
2011,virgin,816,d'Ambrosio,0.0
2011,virgin,10,Glock,0.0
2011,hrt,24,Liuzzi,0.0
2011,sauber,815,Pérez,0.0
2011,hrt,817,Ricciardo,0.0
2011,mclaren,1,Hamilton,0.0
2011,toro_rosso,67,Buemi,0.0
2011,toro_rosso,153,Alguersuari,0.0
2011,red_bull,20,Vettel,25.0
2011,mclaren,18,Button,18.0
2011,ferrari,4,Alonso,15.0
2011,mclaren,1,Hamilton,12.0
2011,mercedes,30,Schumacher,10.0
2011,ferrari,13,Massa,8.0
2011,toro_rosso,153,Alguersuari,6.0
2011,force_india,814,di Resta,4.0
2011,renault,811,Senna,2.0
2011,toro_rosso,67,Buemi,1.0
2011,williams,813,Maldonado,0.0
2011,williams,22,Barrichello,0.0
2011,lotus_racing,5,Kovalainen,0.0
2011,lotus_racing,15,Trulli,0.0
2011,virgin,10,Glock,0.0
2011,hrt,817,Ricciardo,0.0
2011,sauber,815,Pérez,0.0
2011,sauber,155,Kobayashi,0.0
2011,force_india,16,Sutil,0.0
2011,red_bull,17,Webber,0.0
2011,virgin,816,d'Ambrosio,0.0
2011,renault,808,Petrov,0.0
2011,mercedes,3,Rosberg,0.0
2011,hrt,24,Liuzzi,0.0
2011,red_bull,20,Vettel,25.0
2011,mclaren,18,Button,18.0
2011,red_bull,17,Webber,15.0
2011,ferrari,4,Alonso,12.0
2011,mclaren,1,Hamilton,10.0
2011,force_india,814,di Resta,8.0
2011,mercedes,3,Rosberg,6.0
2011,force_india,16,Sutil,4.0
2011,ferrari,13,Massa,2.0
2011,sauber,815,Pérez,1.0
2011,williams,813,Maldonado,0.0
2011,toro_rosso,67,Buemi,0.0
2011,williams,22,Barrichello,0.0
2011,sauber,155,Kobayashi,0.0
2011,renault,811,Senna,0.0
2011,lotus_racing,5,Kovalainen,0.0
2011,renault,808,Petrov,0.0
2011,virgin,816,d'Ambrosio,0.0
2011,hrt,817,Ricciardo,0.0
2011,hrt,24,Liuzzi,0.0
2011,toro_rosso,153,Alguersuari,0.0
2011,lotus_racing,15,Trulli,0.0
2011,mercedes,30,Schumacher,0.0
2011,virgin,10,Glock,0.0
2011,mclaren,18,Button,25.0
2011,ferrari,4,Alonso,18.0
2011,red_bull,20,Vettel,15.0
2011,red_bull,17,Webber,12.0
2011,mclaren,1,Hamilton,10.0
2011,mercedes,30,Schumacher,8.0
2011,ferrari,13,Massa,6.0
2011,sauber,815,Pérez,4.0
2011,renault,808,Petrov,2.0
2011,mercedes,3,Rosberg,1.0
2011,force_india,16,Sutil,0.0
2011,force_india,814,di Resta,0.0
2011,sauber,155,Kobayashi,0.0
2011,williams,813,Maldonado,0.0
2011,toro_rosso,153,Alguersuari,0.0
2011,renault,811,Senna,0.0
2011,williams,22,Barrichello,0.0
2011,lotus_racing,5,Kovalainen,0.0
2011,lotus_racing,15,Trulli,0.0
2011,virgin,10,Glock,0.0
2011,virgin,816,d'Ambrosio,0.0
2011,hrt,817,Ricciardo,0.0
2011,hrt,24,Liuzzi,0.0
2011,toro_rosso,67,Buemi,0.0
2011,red_bull,20,Vettel,25.0
2011,mclaren,1,Hamilton,18.0
2011,red_bull,17,Webber,15.0
2011,mclaren,18,Button,12.0
2011,ferrari,4,Alonso,10.0
2011,ferrari,13,Massa,8.0
2011,toro_rosso,153,Alguersuari,6.0
2011,mercedes,3,Rosberg,4.0
2011,toro_rosso,67,Buemi,2.0
2011,force_india,814,di Resta,1.0
2011,force_india,16,Sutil,0.0
2011,williams,22,Barrichello,0.0
2011,renault,811,Senna,0.0
2011,lotus_racing,5,Kovalainen,0.0
2011,sauber,155,Kobayashi,0.0
2011,sauber,815,Pérez,0.0
2011,lotus_racing,15,Trulli,0.0
2011,virgin,10,Glock,0.0
2011,hrt,817,Ricciardo,0.0
2011,virgin,816,d'Ambrosio,0.0
2011,hrt,24,Liuzzi,0.0
2011,williams,813,Maldonado,0.0
2011,renault,808,Petrov,0.0
2011,mercedes,30,Schumacher,0.0
2011,red_bull,20,Vettel,25.0
2011,mclaren,18,Button,18.0
2011,ferrari,4,Alonso,15.0
2011,red_bull,17,Webber,12.0
2011,mercedes,30,Schumacher,10.0
2011,mercedes,3,Rosberg,8.0
2011,mclaren,1,Hamilton,6.0
2011,toro_rosso,153,Alguersuari,4.0
2011,force_india,16,Sutil,2.0
2011,sauber,815,Pérez,1.0
2011,renault,808,Petrov,0.0
2011,renault,811,Senna,0.0
2011,force_india,814,di Resta,0.0
2011,lotus_racing,5,Kovalainen,0.0
2011,williams,22,Barrichello,0.0
2011,virgin,816,d'Ambrosio,0.0
2011,hrt,39,Karthikeyan,0.0
2011,hrt,817,Ricciardo,0.0
2011,lotus_racing,15,Trulli,0.0
2011,ferrari,13,Massa,0.0
2011,toro_rosso,67,Buemi,0.0
2011,williams,813,Maldonado,0.0
2011,virgin,10,Glock,0.0
2011,sauber,155,Kobayashi,0.0
2011,mclaren,1,Hamilton,25.0
2011,ferrari,4,Alonso,18.0
2011,mclaren,18,Button,15.0
2011,red_bull,17,Webber,12.0
2011,ferrari,13,Massa,10.0
2011,mercedes,3,Rosberg,8.0
2011,mercedes,30,Schumacher,6.0
2011,force_india,16,Sutil,4.0
2011,force_india,814,di Resta,2.0
2011,sauber,155,Kobayashi,1.0
2011,sauber,815,Pérez,0.0
2011,williams,22,Barrichello,0.0
2011,renault,808,Petrov,0.0
2011,williams,813,Maldonado,0.0
2011,toro_rosso,153,Alguersuari,0.0
2011,renault,811,Senna,0.0
2011,lotus_racing,5,Kovalainen,0.0
2011,lotus_racing,15,Trulli,0.0
2011,virgin,10,Glock,0.0
2011,hrt,24,Liuzzi,0.0
2011,hrt,817,Ricciardo,0.0
2011,toro_rosso,67,Buemi,0.0
2011,virgin,816,d'Ambrosio,0.0
2011,red_bull,20,Vettel,0.0
2011,red_bull,17,Webber,25.0
2011,red_bull,20,Vettel,18.0
2011,mclaren,18,Button,15.0
2011,ferrari,4,Alonso,12.0
2011,ferrari,13,Massa,10.0
2011,force_india,16,Sutil,8.0
2011,mercedes,3,Rosberg,6.0
2011,force_india,814,di Resta,4.0
2011,sauber,155,Kobayashi,2.0
2011,renault,808,Petrov,1.0
2011,toro_rosso,153,Alguersuari,0.0
2011,toro_rosso,67,Buemi,0.0
2011,sauber,815,Pérez,0.0
2011,williams,22,Barrichello,0.0
2011,mercedes,30,Schumacher,0.0
2011,lotus_racing,5,Kovalainen,0.0
2011,renault,811,Senna,0.0
2011,lotus_racing,15,Trulli,0.0
2011,virgin,816,d'Ambrosio,0.0
2011,hrt,817,Ricciardo,0.0
2011,hrt,24,Liuzzi,0.0
2011,mclaren,1,Hamilton,0.0
2011,williams,813,Maldonado,0.0
2011,virgin,10,Glock,0.0
2012,mclaren,18,Button,25.0
2012,red_bull,20,Vettel,18.0
2012,mclaren,1,Hamilton,15.0
2012,red_bull,17,Webber,12.0
2012,ferrari,4,Alonso,10.0
2012,sauber,155,Kobayashi,8.0
2012,lotus_f1,8,Räikkönen,6.0
2012,sauber,815,Pérez,4.0
2012,toro_rosso,817,Ricciardo,2.0
2012,force_india,814,di Resta,1.0
2012,toro_rosso,818,Vergne,0.0
2012,mercedes,3,Rosberg,0.0
2012,williams,813,Maldonado,0.0
2012,marussia,10,Glock,0.0
2012,marussia,819,Pic,0.0
2012,williams,811,Senna,0.0
2012,ferrari,13,Massa,0.0
2012,caterham,5,Kovalainen,0.0
2012,caterham,808,Petrov,0.0
2012,mercedes,30,Schumacher,0.0
2012,lotus_f1,154,Grosjean,0.0
2012,force_india,807,Hülkenberg,0.0
2012,hrt,37,de la Rosa,0.0
2012,hrt,39,Karthikeyan,0.0
2012,ferrari,4,Alonso,25.0
2012,sauber,815,Pérez,18.0
2012,mclaren,1,Hamilton,15.0
2012,red_bull,17,Webber,12.0
2012,lotus_f1,8,Räikkönen,10.0
2012,williams,811,Senna,8.0
2012,force_india,814,di Resta,6.0
2012,toro_rosso,818,Vergne,4.0
2012,force_india,807,Hülkenberg,2.0
2012,mercedes,30,Schumacher,1.0
2012,red_bull,20,Vettel,0.0
2012,toro_rosso,817,Ricciardo,0.0
2012,mercedes,3,Rosberg,0.0
2012,mclaren,18,Button,0.0
2012,ferrari,13,Massa,0.0
2012,caterham,808,Petrov,0.0
2012,marussia,10,Glock,0.0
2012,caterham,5,Kovalainen,0.0
2012,williams,813,Maldonado,0.0
2012,marussia,819,Pic,0.0
2012,hrt,39,Karthikeyan,0.0
2012,hrt,37,de la Rosa,0.0
2012,sauber,155,Kobayashi,0.0
2012,lotus_f1,154,Grosjean,0.0
2012,mercedes,3,Rosberg,25.0
2012,mclaren,18,Button,18.0
2012,mclaren,1,Hamilton,15.0
2012,red_bull,17,Webber,12.0
2012,red_bull,20,Vettel,10.0
2012,lotus_f1,154,Grosjean,8.0
2012,williams,811,Senna,6.0
2012,williams,813,Maldonado,4.0
2012,ferrari,4,Alonso,2.0
2012,sauber,155,Kobayashi,1.0
2012,sauber,815,Pérez,0.0
2012,force_india,814,di Resta,0.0
2012,ferrari,13,Massa,0.0
